budget,id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,release_date,production_country
7000000,57825,en,12.150871,0,111,Released,Bride & Prejudice,6.5,110,Comedy,2004-02-11,united_kingdom
0,9555,en,2.128211,0,94,Released,Rabbit-Proof Fence,6.8,84,Advanture,2002-02-04, australia
0,15581,en,2.881239,0,93,Released,Who's Your Caddy?,3.8,18,Comedy,2007-07-27,united_state
7,13006,en,4.857028,5,90,Released,Split Second,5.7,63,Thriller,1992-05-01,united_kingdom
7000000,16651,en,2.206097,4720371,113,Released,The Other Side of Heaven,6.7,14,Action,2001-04-12,united_state
7000000,4251,hi,3.721858,29385320,192,Released,Veer-Zaara,7.4,64,Comedy,2004-11-12,india
7000000,12400,en,5.091253,0,99,Released,Redbelt,6.4,76,Comedy,2008-04-07,united_state
7000000,39053,en,15.212569,0,91,Released,Cyrus,6.1,133,Comedy,2010-06-18,united_state
0,104896,en,0.838938,0,96,Released,A Dog Of Flanders,6.4,6,Comedy,1999-08-27,#REF!
7000000,14112,en,7.051521,2062066,104,Released,Auto Focus,6.1,56,Comedy,2002-10-18,united_state
7000000,12271,en,11.400229,0,90,Released,Factory Girl,6.2,81,Comedy,2006-12-29,united_state
7000000,71859,en,21.276864,6038942,112,Released,We Need to Talk About Kevin,7.4,677,Comedy,2011-09-28,united_kingdom
0,226354,en,1.799504,0,100,Released,The Christmas Candle,5.8,8,Comedy,2013-11-22,united_kingdom
7000000,48620,en,2.932784,0,102,Released,The Mighty Macs,5,15,Action,2009-10-21,united_state
7000000,33676,en,2.550045,1246141,100,Released,Losin' It,4.5,31,Comedy,1983-04-08,canada
7000000,37080,en,5.517597,0,125,Released,Mother and Child,6.7,46,Comedy,2009-11-07,spain
0,25388,en,3.829937,0,107,Released,March or Die,6.2,16,Action,1977-09-08,united_kingdom
0,11687,fr,8.893676,0,107,Released,The Visitors,7.1,420,Science fiction,1993-01-27,france
8000000,39210,en,9.590373,0,98,Released,Somewhere,6,208,Comedy,2010-09-03,united_state
7000000,30128,en,7.155519,1429299,106,Released,I Hope They Serve Beer in Hell,5.7,20,Comedy,2009-09-25,#REF!
0,31535,en,0.587276,0,95,Released,Chairman of the Board,2.7,13,Comedy,1998-03-13,united_state
7000000,44835,en,13.635828,382946,106,Released,Hesher,6.7,212,Comedy,2010-01-22,united_state
0,192134,en,10.416332,523511,93,Released,Dom Hemingway,5.8,212,Comedy,2013-11-15,united_kingdom
3500000,1956,en,5.038953,0,103,Released,Gerry,6.2,68,others,2002-01-12,united_state
7000000,24985,en,1.498245,0,96,Released,The Heart of Me,7.7,5,Comedy,2002-01-01,germany
7000000,306745,en,8.184588,573335,103,Released,Freeheld,7.1,164,Romance,2015-10-02,united_state
7000000,47088,en,2.26778,453079,108,Released,The Extra Man,5.9,29,Comedy,2010-08-01,france
7000000,110402,ru,3.120016,1310673,170,Released,Hard to Be a God,6.7,41,Comedy,2013-02-27,russia
7000000,27004,en,8.207425,46488,108,Released,Ca$h,6,73,Crime,2010-01-01,united_state
0,15013,en,2.356244,0,120,Released,Wah-Wah,6.3,8,Comedy,2005-08-17,united_kingdom
6000000,8374,en,34.917447,30471,108,Released,The Boondock Saints,7.2,837,Action,1999-01-22,canada
0,277519,cn,0.542814,0,92,Released,Z Storm,5.8,5,Crime,2014-06-19,china
7000000,78381,en,5.060656,0,84,Released,Twixt,5,85,Thriller,2011-09-10,united_state
7000000,164372,ru,5.33861,12400000,76,Released,The Snow Queen,5.1,47,Animation,2012-10-11,russia
0,294512,en,1.874783,0,53,Released,Alpha and Omega: The Legend of the Saw Tooth Cave,6.5,4,others,2014-07-21,united_state
0,8879,en,14.574995,41410568,115,Released,Pale Rider,7,251,Romance,1985-06-28,united_state
7000000,13001,en,8.591387,8900000,97,Released,Stargate: The Ark of Truth,6.9,140,Advanture,2008-03-11,canada
6900000,9571,en,26.181753,7993039,102,Released,Dazed and Confused,7.4,583,Comedy,1993-09-24,united_state
0,13649,en,21.01755,7000000,104,Released,High School Musical 2,6.1,843,Comedy,2007-08-17,united_state
0,325373,en,3.139294,0,96,Released,Two Lovers and a Bear,6.8,27,Comedy,2016-10-02,#REF!
7000000,334527,en,6.665164,0,94,Released,Criminal Activities,5.8,110,Thriller,2015-11-20,united_state
0,2211,de,2.832628,0,125,Released,Aimee & Jaguar,6.3,20,Comedy,1999-02-10,germany
0,13919,en,3.528643,0,108,Released,The Chumscrubber,6.7,62,Comedy,2005-06-08,germany
6800000,14576,en,4.665309,0,101,Released,Shade,6.1,73,Action,2003-05-18,united_state
6900000,82505,en,25.613197,44287131,101,Released,House at the End of the Street,5.6,555,Thriller,2012-09-21,united_state
6800000,46738,fr,21.285206,7103838,130,Released,Incendies,7.9,479,Comedy,2010-09-04,canada
0,38970,it,4.240495,0,125,Released,"Remember Me, My Love",5.8,44,Comedy,2003-02-11,italy
0,41009,en,3.810943,0,88,Released,Perrier’s Bounty,5.1,24,Action,2009-09-11,ireland
4000000,7347,pt,23.604936,0,115,Released,Elite Squad,7.8,504,Comedy,2007-10-12,brazil
6500000,250546,en,60.225219,255273813,99,Released,Annabelle,5.6,1517,Thriller,2014-10-02,united_state
7,38415,en,0.050456,7,82,Released,Bran Nue Dae,5.2,6,Comedy,2009-08-09,#REF!
6500000,650,en,17.705671,57504069,112,Released,Boyz n the Hood,7.4,364,Crime,1991-07-12,united_state
6500000,16620,en,6.847099,54215416,108,Released,La Bamba,6.8,116,Comedy,1987-07-24,united_state
0,25113,en,8.067702,0,107,Released,The Four Seasons,6.3,16,Comedy,1981-05-22,united_state
6500000,11033,en,11.208769,31899000,105,Released,Dressed to Kill,6.8,157,Thriller,1980-06-25,united_state
6500000,34723,en,2.163683,0,108,Released,The Adventures of Huck Finn,6.2,42,Action,1993-04-02,united_state
6500000,9430,en,11.142389,28451622,98,Released,Go,7,196,Crime,1999-04-09,united_state
6500000,8998,en,11.885221,13368437,88,Released,Friends with Money,5.1,128,Comedy,2006-09-07,united_state
6500000,10514,en,12.524953,12376563,131,Released,The Andromeda Strain,7,190,Science fiction,1971-03-12,united_state
0,10496,en,1.537859,10,91,Released,Bats,4.1,35,Thriller,1999-10-22,united_state
0,1591,de,3.481517,0,140,Released,Nowhere in Africa,7,32,Comedy,2001-12-11,germany
6500000,76025,en,40.688426,17693675,100,Released,Shame,7,875,Comedy,2011-10-02,united_kingdom
6500000,4836,en,24.0034,11850214,105,Released,Layer Cake,7,559,Comedy,2004-09-30,united_kingdom
6500000,14631,en,2.639106,2025032,100,Released,The Work and the Glory II: American Zion,8,6,Comedy,2005-10-21,united_state
6500000,87499,en,16.574756,2401510,116,Released,The East,6.5,305,Comedy,2013-05-31,united_kingdom
6500000,18923,en,5.483531,1548955,96,Released,A Home at the End of the World,6.8,45,Romance,2004-07-23,united_state
0,26665,en,1.068819,0,113,Released,Aberdeen,7,6,Comedy,2000-07-05,united_kingdom
6500000,28089,en,8.432401,1521261,113,Released,The Messenger,7.1,119,Comedy,2009-11-13,united_state
6500000,62255,en,2.074295,0,102,Released,Tracker,6,16,Action,2010-05-20,new_zealand
0,5708,en,11.357474,8159508,121,Released,Control,7.5,200,Comedy,2007-09-26,japan
6400000,218,en,74.234793,78371200,108,Released,The Terminator,7.3,4128,Action,1984-10-26,united_kingdom
4800000,338,de,11.086001,79384880,121,Released,"Good bye, Lenin!",7.4,586,Comedy,2003-02-09,germany
10000000,21641,en,13.409125,0,97,Released,The Damned United,7.2,152,Comedy,2009-03-27,united_kingdom
4000000,10925,en,14.961629,14237000,91,Released,The Return of the Living Dead,7.3,267,Comedy,1985-05-15,united_state
6000000,2293,en,16.139771,2122561,94,Released,Mallrats,6.8,392,Romance,1995-10-20,united_state
6000000,621,en,67.608041,181813770,110,Released,Grease,7.2,1581,Romance,1978-07-07,united_state
6000000,792,en,49.802914,138530565,120,Released,Platoon,7.5,1205,Comedy,1986-12-18,united_kingdom
6000000,1777,en,16.20985,119114517,122,Released,Fahrenheit 9/11,6.8,397,others,2004-06-25,united_state
6000000,642,en,24.499996,102308889,110,Released,Butch Cassidy and the Sundance Kid,7.4,650,others,1969-09-23,united_state
6000000,433,en,59.961523,102272727,139,Released,Mary Poppins,7.4,1183,Comedy,1964-08-27,united_state
6000000,16619,en,12.541983,0,124,Released,Ordinary People,7.4,145,Comedy,1980-09-19,united_state
6000000,1725,en,23.431117,43656822,152,Released,West Side Story,7,389,Crime,1961-10-18,united_state
6000000,11977,en,15.929648,39846344,98,Released,Caddyshack,6.6,365,Comedy,1980-07-25,united_state
0,20322,en,3.029944,0,106,Released,The Brothers,6.5,10,Comedy,2001-03-23,united_state
6000000,16158,en,5.537646,25059640,106,Released,The Wood,7.1,34,Comedy,1999-07-16,united_state
6000000,629,en,64.025031,23341568,106,Released,The Usual Suspects,8.1,3254,Comedy,1995-07-19,united_state
8000000,10160,en,12.654051,22168359,89,Released,A Nightmare on Elm Street 5: The Dream Child,5.5,245,Thriller,1989-08-11,united_state
5000000,11452,en,35.108498,38275483,92,Released,National Lampoon’s Van Wilder,5.9,858,Comedy,2002-03-29,united_state
6000000,12163,en,40.196514,44703995,109,Released,The Wrestler,7.3,1000,Comedy,2008-09-07,united_state
6000000,32275,en,7.60445,20400000,144,Released,Duel in the Sun,6.2,37,others,1946-12-31,united_state
0,13785,en,10.982255,0,90,Released,Best in Show,6.7,166,Comedy,2000-09-19,united_state
6000000,1103,en,24.351305,50244700,99,Released,Escape from New York,6.9,703,Science fiction,1981-05-22,united_state
0,36739,en,3.159574,0,121,Released,School Daze,6.2,26,Comedy,1988-02-12,united_state
6000000,14144,en,12.601677,18197398,89,Released,Daddy Day Camp,4.4,91,Comedy,2007-08-08,united_state
12716953,10622,cn,7.077505,18814720,113,Released,Mr. Nice Guy,6.3,128,Crime,1997-01-31, australia
6000000,13370,en,4.053017,18750246,91,Released,A Mighty Wind,6.6,74,Comedy,2003-04-16,united_state
0,11191,en,6.379933,0,104,Released,Mystic Pizza,5.9,123,Comedy,1988-10-13,united_state
6000000,10215,en,15.639016,58000000,99,Released,Sliding Doors,6.5,354,Comedy,1998-04-23,united_kingdom
6000000,25066,en,3.89204,12000000,98,Released,Tales from the Hood,5.4,32,Crime,1995-05-24,united_state
6000000,1523,en,26.286954,48027970,121,Released,The Last King of Scotland,7.4,558,Comedy,2006-09-01,united_kingdom
5000000,11361,en,8.008844,11642254,96,Released,Halloween 5: The Revenge of Michael Myers,5.2,183,Thriller,1989-10-12,united_state
5000000,92591,en,12.68514,9206470,100,Released,Bernie,6.5,320,Comedy,2012-04-27,united_state
6000000,57612,en,0.041651,7518876,42,Released,Dolphins and Whales: Tribes of the Ocean,8,3,others,2008-02-15, bahamas
0,12509,en,8.483531,0,122,Released,Pollock,6.6,91,Comedy,2000-09-06,united_state
6000000,15256,en,3.561198,6852450,101,Released,200 Cigarettes,6.1,44,Comedy,1999-02-26,united_state
6000000,83686,en,14.988746,13231461,96,Released,The Words,6.4,379,Comedy,2012-09-07,united_state
0,80304,en,5.754416,0,84,Released,Casa De Mi Padre,5.5,103,Comedy,2012-03-15,united_state
6000000,28053,en,6.497285,6670712,104,Released,City Island,6.9,113,Comedy,2009-03-06,united_state
6000000,67913,en,19.411141,19560274,96,Released,The Guard,6.8,372,Action,2011-07-07,ireland
7000000,13991,en,7.034618,6230276,94,Released,College,4.8,48,Comedy,2008-08-28,united_state
6000000,1443,en,26.218912,10409377,97,Released,The Virgin Suicides,7.1,817,Comedy,1999-04-21,united_state
0,8545,en,4.647547,0,97,Released,Little Voice,6.6,61,Comedy,1998-11-05,united_kingdom
0,19556,en,9.371534,0,89,Released,Miss March,5.4,77,Comedy,2009-03-13,united_state
5500000,231576,en,15.015271,5483299,120,Released,Wish I Was Here,6.4,300,Comedy,2014-01-18,united_state
6000000,16172,en,5.696491,4398989,95,Released,Simply Irresistible,5.5,52,Comedy,1999-02-05,united_state
0,13403,en,4.25422,0,95,Released,Hedwig and the Angry Inch,7.4,80,Comedy,2001-07-20,united_state
6000000,15797,en,5.411243,3283371,99,Released,Only the Strong,6.9,29,Action,1993-08-27,united_state
0,347764,en,1.273773,0,96,Released,Goddess of Love,6.2,9,others,2015-08-31,canada
6000000,13537,en,6.27257,2944752,94,Released,Shattered Glass,6.6,111,Comedy,2003-11-14,canada
6000000,20794,en,4.148253,2025238,95,Released,Novocaine,6,44,Comedy,2001-11-23,united_state
0,31064,en,1.369649,0,84,Released,The Business of Strangers,5.7,19,Comedy,2001-01-19,united_state
6244087,576,en,14.970654,638641,145,Released,The Wild Bunch,7.6,259,Advanture,1969-06-17,united_state
6000000,13990,en,7.161051,2899975,99,Released,The Wackness,6.2,94,Comedy,2008-07-03,united_state
6000000,11583,en,12.434688,0,110,Released,The First Great Train Robbery,6.6,74,Thriller,1979-01-25,united_kingdom
0,18602,en,2.507912,0,97,Released,Morvern Callar,7.2,34,Comedy,2002-01-01,united_kingdom
6000000,27549,en,1.478505,869325,107,Released,Beastmaster 2: Through the Portal of Time,4.6,17,Action,1991-06-08,united_state
6000000,59728,en,0.215464,399611,97,Released,The 5th Quarter,4.7,12,Comedy,2011-03-25,united_state
0,10930,fr,1.229667,0,104,Released,The Flower of Evil,5.7,10,Comedy,2003-02-09,france
6000000,32395,en,6.903186,0,99,Released,The Greatest,6.2,34,Comedy,2009-01-17,united_state
134005,58882,en,2.260315,1332231,104,Released,Snow Flower and the Secret Fan,5.3,22,Comedy,2011-07-15,china
6000000,7547,en,3.427061,0,97,Released,Come Early Morning,5.9,10,Comedy,2006-01-10,united_state
0,35944,en,0.669169,0,107,Released,Lucky Break,6.5,11,Action,2001-08-24,united_kingdom
0,42222,en,6.077735,0,117,Released,Julia,6.3,30,Comedy,1977-10-02,united_state
6000000,13827,en,2.404626,69497,85,Released,"Surfer, Dude",4.7,25,Comedy,2008-09-05,united_state
0,44260,en,0.475748,25,152,Released,Lake of Fire,8,10,others,2006-09-09,#REF!
6000000,9282,en,15.048067,0,86,Released,11:14,6.8,206,Crime,2003-05-16,canada
0,38940,en,1.734764,0,103,Released,Men of War,5.4,29,Action,1994-09-04,united_state
0,35689,en,1.496454,0,87,Released,Don McKay,5.4,21,Crime,2009-04-24,united_state
12000000,97614,en,10.19041,66351,95,Released,Deadfall,5.6,224,Crime,2012-11-08,france
6000000,37206,en,12.099486,0,101,Released,A Shine of Rainbows,6.3,14,Comedy,2009-10-01,canada
6000000,58626,en,4.957014,0,90,Released,The Hit List,5.2,73,Action,2011-04-02,united_state
0,183894,en,2.135689,0,240,Released,Emma,7.6,38,Romance,2009-10-11,#REF!
5952000,837,en,18.119265,2120439,87,Released,Videodrome,7.1,454,Thriller,1983-02-04,canada
5300000,1555,fr,13.034602,3897799,122,Released,The Spanish Apartment,7,266,Comedy,2002-05-17,france
6000000,244783,en,6.349218,32251,86,Released,Song One,5.5,87,Comedy,2014-01-20,united_state
4000000,16564,nl,5.013575,530048,103,Released,Winter in Wartime,6.8,66,Comedy,2008-11-17,netherlands
0,168027,en,4.448353,0,90,Released,Freaky Deaky,4.9,18,Comedy,2012-04-22,united_state
5800000,3482,en,4.49029,6800000,133,Released,The Train,7.2,72,Action,1964-09-21,france
0,135595,en,2.204138,0,91,Released,Trade Of Innocents,5.5,12,Comedy,2012-09-27,united_state
6000000,8982,th,11.81832,27165581,108,Released,The Protector,6.8,167,Action,2005-08-11,thailand
0,89861,en,0.356495,0,99,Released,Stiff Upper Lips,10,1,Comedy,1998-06-12,united_kingdom
3500159,455,en,22.054546,76578641,112,Released,Bend It Like Beckham,6.2,578,Comedy,2002-04-11,india
0,57022,en,4.245123,0,141,Released,Sunshine State,6,10,Comedy,2002-06-21,#REF!
5800000,14351,en,3.201886,7000000,95,Released,Crossover,4.2,10,Action,2006-09-01,united_state
0,147767,en,0.114342,126,139,Released,Khiladi 786,4.7,11,Action,2012-12-07,#REF!
5600000,10664,es,22.341462,18469680,85,Released,[REC]_,6.4,489,Thriller,2009-09-15,spain
0,55567,en,0.305922,531826,105,Released,Standing Ovation,3.9,6,Comedy,2010-07-16,#REF!
5500000,9277,en,28.500913,159616327,129,Released,The Sting,7.9,622,Comedy,1973-12-25,united_state
5500000,9443,en,10.439971,58972904,123,Released,Chariots of Fire,6.8,207,Comedy,1981-05-15,united_kingdom
0,16186,en,3.784535,0,116,Released,Diary of a Mad Black Woman,6.4,71,Comedy,2005-02-25,#REF!
0,7863,en,10.396305,0,105,Released,Shine,7.3,131,Comedy,1996-01-21, australia
6000000,138697,en,33.296684,0,90,Released,Don Jon,5.9,1671,Romance,2013-07-26,united_state
5500000,11901,en,19.127239,15700000,105,Released,High Plains Drifter,7.4,278,others,1973-04-19,united_state
7000000,1548,en,14.072941,0,111,Released,Ghost World,7.1,426,Comedy,2001-07-20,germany
0,11889,en,2.714043,0,91,Released,Iris,6.2,47,Comedy,2001-12-14,canada
5500000,33155,en,2.141143,4865000,95,Released,Galaxina,3.3,16,Comedy,1980-06-06,united_state
0,5528,fr,20.982455,0,96,Released,The Chorus,7.5,526,Comedy,2004-03-17,swizerland
4361898,321,en,2.080741,3031801,92,Released,Mambo Italiano,5.6,28,Comedy,2003-06-06,canada
5000000,4997,en,7.79068,2466444,104,Released,Wonderland,6.2,73,Crime,2003-10-23,canada
6500000,925,en,15.580335,37295445,120,Released,Do the Right Thing,7.6,292,Comedy,1989-06-30,united_state
0,27451,en,5.336243,0,99,Released,Harvard Man,4.8,15,Comedy,2001-01-01,united_state
3850000,73532,fr,10.787322,0,93,Released,Le Havre,6.8,97,Comedy,2011-05-17,finland
0,979,fr,32.476098,792,97,Released,Irreversible,7.1,538,Comedy,2002-05-22,france
5500000,193722,ja,3.21392,0,100,Released,R100,5.4,31,Comedy,2013-10-05,japan
2200000,7913,hi,5.206967,11502151,157,Released,Rang De Basanti,7.2,97,Comedy,2006-01-26,india
0,253253,en,1.5846,0,90,Released,Animals,6.2,9,Comedy,2014-05-15,united_state
8000000,51995,en,3.653305,0,96,Released,Salvation Boulevard,5.6,28,Comedy,2011-07-15,united_state
0,13173,en,3.865122,0,96,Released,The Ten,4.9,57,Comedy,2007-08-03,united_state
0,22908,en,1.391958,0,90,Released,A Room for Romeo Brass,7.3,18,Comedy,1999-08-23,canada
0,70670,en,20.821846,15699707,100,Released,Headhunters,7.1,399,Thriller,2011-08-04,germany
0,84204,en,9.451228,0,94,Released,Grabbers,6,140,Science fiction,2012-08-10,ireland
0,25248,en,1.688495,0,95,Released,Saint Ralph,7.3,24,Comedy,2004-09-11,canada
5500000,230266,en,5.033065,5000000,120,Released,Miss Julie,5.9,45,Comedy,2014-09-07,united_kingdom
5100000,16633,en,5.934016,0,103,Released,Somewhere in Time,7.2,102,Science fiction,1980-10-02,united_state
0,63006,hi,0.075817,0,130,Released,Dum Maaro Dum,5.4,7,Comedy,2011-04-22,#REF!
5000000,91586,en,48.375848,0,106,Released,Insidious: Chapter 2,6.5,1211,Thriller,2013-09-12,united_state
4000000,215,en,42.187986,152925093,92,Released,Saw II,6.3,1251,Thriller,2005-10-28,united_state
15000000,333371,en,53.698683,108286421,103,Released,10 Cloverfield Lane,6.8,2468,Thriller,2016-03-10,united_state
5000000,9012,en,14.752587,64282312,87,Released,Jackass: The Movie,6.1,345,others,2002-10-21,united_state
4900000,345911,en,48.170508,44107032,81,Released,Lights Out,6.3,1129,Thriller,2016-07-21,united_state
5000000,72571,en,29.15813,205703818,83,Released,Paranormal Activity 3,5.9,669,Thriller,2011-10-19,united_state
5000000,242512,en,56.30466,103590271,89,Released,Ouija,4.9,983,Thriller,2014-10-24,japan
5000000,10072,en,17.304055,44793222,96,Released,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,Thriller,1987-02-27,united_state
5500000,211954,es,9.59729,99067206,115,Released,Instructions Not Included,7.5,205,Comedy,2013-07-20,mexico
5000000,82990,en,20.326337,142817992,95,Released,Paranormal Activity 4,5.2,563,Thriller,2012-10-17,united_state
4100000,29912,en,4.028875,36000000,135,Released,The Robe,6.4,42,Comedy,1953-09-16,united_state
5000000,11843,en,6.470766,41833347,113,Released,The Return of the Pink Panther,6.7,137,Comedy,1975-05-21,united_kingdom
11000000,11284,en,16.856231,34872033,89,Released,Freddy's Dead: The Final Nightmare,5.1,272,Thriller,1991-09-05,united_state
8000000,504,en,19.683187,60378584,110,Released,Monster,7,485,Crime,2003-11-16,united_state
5000000,173,en,9.358197,28200000,127,Released,"20,000 Leagues Under the Sea",6.8,157,Advanture,1954-12-23,united_state
5000000,227348,en,19.984477,86362372,84,Released,Paranormal Activity: The Marked Ones,5.2,449,Thriller,2014-01-01,united_state
5000000,1955,en,30.271066,26010864,124,Released,The Elephant Man,7.9,719,Comedy,1980-10-02,united_kingdom
5000000,152532,en,59.454473,55198285,117,Released,Dallas Buyers Club,7.9,2886,Comedy,2013-09-07,united_state
3300000,243940,en,20.304235,64110728,83,Released,The Lazarus Effect,5.1,505,Thriller,2015-01-29,united_state
9000000,77,en,60.715151,39723096,113,Released,Memento,8.1,4028,others,2000-10-11,united_state
5000000,157547,en,35.871248,44030246,104,Released,Oculus,6.3,1050,Thriller,2013-09-08,united_state
5000000,2295,en,18.077963,26888376,97,Released,Clerks II,6.9,398,Comedy,2006-05-25,united_state
5000000,71,en,20.428237,110000000,110,Released,Billy Elliot,7.4,750,Comedy,2000-05-18,france
4600000,147773,en,32.14444,23198652,103,Released,The Way Way Back,7.1,688,Comedy,2013-06-06,united_state
0,16096,en,3.673566,0,94,Released,House Party 2,4.7,21,Comedy,1991-10-23,united_state
3500000,24266,en,3.656491,20659423,104,Released,The Man from Snowy River,6.8,37,others,1982-03-02, australia
0,16508,en,1.88484,0,77,Released,Doug's 1st Movie,5.4,22,Animation,1999-03-26,united_state
5000000,2895,en,4.227807,0,134,Released,The Apostle,6.1,38,Comedy,1997-10-09,united_state
0,15660,en,3.102862,0,129,Released,Mommie Dearest,6.5,54,Comedy,1981-09-18,united_state
10000000,59968,en,15.688439,17273593,90,Released,Our Idiot Brother,5.9,365,Comedy,2011-08-26,united_state
5000000,323677,en,22.9951,24804129,134,Released,Race,7.1,478,Action,2016-02-19,canada
0,19848,en,5.769822,0,104,Released,The Players Club,6.4,14,Comedy,1998-04-08,united_state
5000000,256274,en,26.510558,40100000,93,Released,"As Above, So Below",6.1,766,Thriller,2014-08-14,united_state
0,235271,en,7.544515,0,105,Released,Addicted,5.4,63,Comedy,2014-10-10,united_state
0,45153,en,1.126941,0,109,Released,Eve's Bayou,6.1,27,Comedy,1997-09-07,#REF!
5000000,284293,en,35.307577,43884652,99,Released,Still Alice,7.5,1104,Comedy,2014-12-05,united_state
5000000,24973,en,4.079111,15000000,139,Released,The Egyptian,6,11,others,1954-08-25,united_state
5000000,21610,en,7.058868,19905359,99,Released,Nighthawks,6.4,86,Action,1981-03-17,united_state
5000000,10283,en,12.904615,14000000,100,Released,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,Thriller,1989-07-28,united_state
5000000,8346,en,18.115566,368744044,95,Released,My Big Fat Greek Wedding,6.2,671,Comedy,2002-02-22,canada
5000000,122081,en,62.554173,31724284,94,Released,Spring Breakers,5,1551,Comedy,2013-01-24,france
5000000,10987,en,9.483717,15116634,88,Released,Halloween: The Curse of Michael Myers,5,170,Thriller,1995-09-29,united_state
5000000,1391,es,16.890285,33616692,106,Released,Y Tu Mamá También,7.3,315,Comedy,2001-06-08,mexico
4000000,747,en,49.12486,30039392,99,Released,Shaun of the Dead,7.5,2420,Thriller,2004-04-09,united_kingdom
0,14745,en,8.309894,0,82,Released,The Haunting of Molly Hartley,4.3,48,Comedy,2008-10-31,united_state
5000000,26748,en,5.960149,13269963,135,Released,Lone Star,6.9,77,Comedy,1996-06-21,united_state
5000000,11357,en,9.302349,17768757,88,Released,Halloween 4: The Return of Michael Myers,5.9,209,Thriller,1988-10-21,united_state
5000000,24913,en,8.190888,0,89,Released,April Fool's Day,5.8,73,Thriller,1986-03-27,canada
0,13776,en,5.87193,0,110,Released,Diner,6.9,83,Comedy,1982-04-02,united_state
5000000,14854,en,8.452666,12232628,107,Released,Lone Wolf McQuade,5.5,67,Action,1983-04-14,united_state
5000000,50357,en,17.028252,25562924,86,Released,Apollo 18,5,356,Thriller,2011-07-20,canada
5000000,13090,en,19.336367,16174377,102,Released,Sunshine Cleaning,6.5,255,Comedy,2008-01-18,united_state
5000000,192141,en,38.006982,54418872,103,Released,No Escape,6.7,777,Action,2015-08-26,united_state
0,16441,en,6.377523,14056528,118,Released,The Beastmaster,6,97,Action,1982-08-20,united_state
5000000,29996,en,0.835617,12200000,139,Released,Solomon and Sheba,5.4,8,Comedy,1959-12-25,united_state
20000000,351819,en,14.947588,21164799,92,Released,Fifty Shades of Black,4.3,331,Romance,2016-01-28,united_state
0,14834,en,5.1299,0,99,Released,Not Easily Broken,6.3,9,Comedy,2009-01-09,united_state
4,22649,en,1.199451,25,89,Released,A Farewell to Arms,6.2,28,Comedy,1932-12-08,united_state
0,378200,en,3.810827,0,96,Released,The Perfect Match,5.2,42,Comedy,2016-03-11,united_state
5500000,20455,en,3.7387,0,82,Released,Digimon: The Movie,6.2,72,Science fiction,2000-03-17,japan
0,13193,en,9.85123,0,92,Released,Saved!,6.3,147,Comedy,2004-01-21,united_state
8000000,11042,fr,3.03091,3432342,99,Released,The Barbarian Invasions,6.7,77,Comedy,2003-05-21,canada
0,10786,en,3.199904,0,106,Released,Robin and Marian,6.6,50,Action,1976-03-11,united_kingdom
5000000,12484,en,2.739307,0,90,Released,The Forsaken,4.9,47,Action,2001-04-27,united_state
5000000,17339,en,5.348446,7230000,118,Released,Force 10 from Navarone,6.4,91,Action,1978-11-01,united_kingdom
5000000,11959,en,4.070044,0,97,Released,UHF,6.7,89,Comedy,1989-07-21,united_state
0,9900,en,9.974681,6538177,94,Released,Grandma's Boy,6.6,220,Comedy,2006-01-06,united_state
5000000,14662,en,6.308298,0,91,Released,Slums of Beverly Hills,6.5,44,Comedy,1998-08-14,united_state
5000000,335,it,49.333137,5321508,175,Released,Once Upon a Time in the West,8.1,1128,others,1968-12-21,italy
5000000,15745,en,4.149628,5476060,94,Released,Made,6.3,55,Action,2001-07-13,united_state
5000000,17431,en,46.114184,9760104,97,Released,Moon,7.6,1794,Science fiction,2009-06-12,united_kingdom
0,21014,en,3.562563,0,90,Released,Keeping Up with the Steins,5.2,18,Comedy,2006-05-12,united_state
5000000,78394,en,4.498368,4074023,41,Released,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,others,2010-05-14,france
5000000,10217,en,7.673124,3263585,112,Released,The Sweet Hereafter,6.8,103,Comedy,1997-05-14,canada
4000000,46332,fr,4.992475,41424067,120,Released,Of Gods and Men,6.5,91,Comedy,2010-05-18,france
5000000,13996,en,6.174435,4040588,110,Released,Bottle Shock,6.6,60,Comedy,2008-08-06,united_state
0,3028,en,0.805312,0,87,Released,Jekyll and Hyde ... Together Again,4.6,5,Comedy,1982-11-10,united_state
5000000,1024,en,8.753409,3049135,99,Released,Heavenly Creatures,7,294,Comedy,1994-09-02,new_zealand
5000000,343795,en,3.943706,4842699,121,Released,90 Minutes in Heaven,5.4,40,Comedy,2015-09-11,united_state
5000000,45658,en,9.169411,2614773,97,Released,Everything Must Go,6,208,Comedy,2010-10-15,united_state
5000000,16148,en,2.732031,1980338,116,Released,Zero Effect,6,55,Comedy,1998-01-30,united_state
5000000,4553,en,35.252056,8203235,101,Released,The Machinist,7.3,1247,Thriller,2004-02-09,united_state
5000000,36351,en,6.063868,0,103,Released,Light Sleeper,5.7,15,Comedy,1992-08-21,united_state
5000000,245916,en,21.343093,2450846,112,Released,Kill the Messenger,6.6,355,Thriller,2014-10-09,united_state
5000000,27585,en,10.095184,5129058,91,Released,Rabbit Hole,6.9,165,Comedy,2010-12-16,united_state
